batter,matches_played,runs_scored,balls_faced,strike_rate,average,Player_Name,Batting_Hand,Country,season
KS Williamson,76.0,2132.0,1734.0,122.95271049596307,1.2295271049596308,KS Williamson,Right_Hand,New Zealand,2016
KV Sharma,39.0,351.0,306.0,114.70588235294117,1.1470588235294117,KV Sharma,Left_Hand,India,2016
KW Richardson,4.0,36.0,39.0,92.3076923076923,0.9230769230769231,KW Richardson,Right_Hand,Australia,2016
LMP Simmons,29.0,1079.0,878.0,122.89293849658314,1.2289293849658314,LMP Simmons,Right_Hand,West Indies,2016
M Ashwin,12.0,35.0,50.0,70.0,0.7,M Ashwin,Right_Hand,India,2016
M Morkel,20.0,126.0,93.0,135.48387096774192,1.3548387096774193,M Morkel,Left_Hand,South Africa,2016
M Vijay,105.0,2619.0,2208.0,118.61413043478262,1.1861413043478262,M Vijay,Right_Hand,India,2016
M Vohra,51.0,1083.0,863.0,125.49246813441484,1.2549246813441484,M Vohra,Right_Hand,India,2016
MA Agarwal,121.0,2669.0,2081.0,128.25564632388276,1.2825564632388275,MA Agarwal,Right_Hand,India,2016
MC Henriques,54.0,1000.0,801.0,124.84394506866417,1.2484394506866416,MC Henriques,Right_Hand,Australia,2016
MG Johnson,28.0,167.0,168.0,99.40476190476191,0.9940476190476191,MG Johnson,Left_Hand,Australia,2016
MJ Guptill,13.0,271.0,197.0,137.56345177664974,1.3756345177664975,MJ Guptill,Right_Hand,New Zealand,2016
MJ McClenaghan,20.0,85.0,73.0,116.43835616438356,1.1643835616438356,MJ McClenaghan,Left_Hand,New Zealand,2016
MK Pandey,158.0,3859.0,3288.0,117.36618004866179,1.173661800486618,MK Pandey,Right_Hand,India,2016
MM Sharma,28.0,124.0,137.0,90.51094890510949,0.9051094890510949,MM Sharma,Right_Hand,India,2016
MP Stoinis,88.0,1866.0,1366.0,136.60322108345534,1.3660322108345535,MP Stoinis,Right_Hand,Australia,2016
MR Marsh,36.0,665.0,532.0,125.0,1.25,MR Marsh,Right_Hand,Australia,2016
MS Dhoni,228.0,5243.0,3947.0,132.8350646060299,1.328350646060299,MS Dhoni,Right_Hand,India,2016
Mohammed Shami,23.0,74.0,82.0,90.2439024390244,0.9024390243902439,Mohammed Shami,Right_Hand,India,2016
N Rana,101.0,2636.0,2015.0,130.81885856079404,1.3081885856079405,N Rana,Left_Hand,India,2016
NLTC Perera,30.0,424.0,326.0,130.06134969325154,1.3006134969325154,NLTC Perera,Left_Hand,Sri Lanka,2016
NM Coulter-Nile,16.0,82.0,75.0,109.33333333333333,1.0933333333333333,NM Coulter-Nile,Right_Hand,Australia,2016
NS Naik,4.0,31.0,53.0,58.490566037735846,0.5849056603773585,NS Naik,Right_Hand,India,2016
NV Ojha,94.0,1554.0,1360.0,114.26470588235293,1.1426470588235293,NV Ojha,Right_Hand,India,2016
P Kumar,57.0,340.0,323.0,105.26315789473684,1.0526315789473684,P Kumar,Right_Hand,India,2016
P Negi,35.0,365.0,301.0,121.26245847176081,1.212624584717608,P Negi,Left_Hand,India,2016
P Sahu,2.0,19.0,13.0,146.15384615384613,1.4615384615384615,P Sahu,Right_Hand,India,2016
PA Patel,136.0,2848.0,2442.0,116.62571662571663,1.1662571662571664,PA Patel,Left_Hand,India,2016
PP Chawla,86.0,624.0,580.0,107.58620689655172,1.0758620689655172,PP Chawla,Left_Hand,India,2016
PSP Handscomb,1.0,6.0,12.0,50.0,0.5,PSP Handscomb,Right_Hand,Australia,2016
PV Tambe,6.0,18.0,39.0,46.15384615384615,0.46153846153846156,PV Tambe,Right_Hand,India,2016
Parvez Rasool,4.0,17.0,20.0,85.0,0.85,Parvez Rasool,Right_Hand,India,2016
Q de Kock,107.0,3160.0,2410.0,131.12033195020746,1.3112033195020747,Q de Kock,Left_Hand,South Africa,2016
R Ashwin,89.0,800.0,698.0,114.61318051575931,1.146131805157593,R Ashwin,Right_Hand,India,2016
R Bhatia,47.0,342.0,290.0,117.9310344827586,1.1793103448275861,R Bhatia,Right_Hand,India,2016
R Dhawan,22.0,210.0,188.0,111.70212765957446,1.1170212765957446,R Dhawan,Right_Hand,India,2016
R Sathish,24.0,270.0,236.0,114.40677966101696,1.1440677966101696,R Sathish,Right_Hand,India,2016
R Vinay Kumar,42.0,310.0,289.0,107.26643598615917,1.0726643598615917,R Vinay Kumar,Right_Hand,India,2016
RA Jadeja,180.0,2959.0,2378.0,124.4322960470984,1.244322960470984,RA Jadeja,Left_Hand,India,2016
RG Sharma,251.0,6630.0,5183.0,127.91819409608335,1.2791819409608336,RG Sharma,Right_Hand,India,2016
RR Pant,110.0,3297.0,2296.0,143.59756097560975,1.4359756097560976,RR Pant,Left_Hand,India,2016
RV Uthappa,197.0,4954.0,3927.0,126.15227909345556,1.2615227909345557,RV Uthappa,Right_Hand,India,2016
S Dhawan,221.0,6769.0,5483.0,123.45431333211745,1.2345431333211745,S Dhawan,Left_Hand,India,2016
S Gopal,22.0,180.0,173.0,104.04624277456647,1.0404624277456647,S Gopal,Right_Hand,India,2016
S Kaushik,1.0,0.0,1.0,0.0,0.0,S Kaushik,Right_Hand,India,2016
S Nadeem,20.0,39.0,88.0,44.31818181818182,0.4431818181818182,S Nadeem,Right_Hand,India,2016
SA Yadav,135.0,3594.0,2522.0,142.50594766058683,1.4250594766058684,SA Yadav,Right_Hand,India,2016
SB Jakati,5.0,28.0,30.0,93.33333333333333,0.9333333333333333,SB Jakati,Left_Hand,India,2016
SE Marsh,69.0,2489.0,1913.0,130.10977522216413,1.3010977522216414,SE Marsh,Left_Hand,Australia,2016
SK Raina,200.0,5536.0,4177.0,132.53531242518554,1.3253531242518555,SK Raina,Left_Hand,India,2016
SN Khan,36.0,585.0,456.0,128.28947368421052,1.2828947368421053,SN Khan,Right_Hand,India,2016
SP Narine,106.0,1534.0,984.0,155.8943089430894,1.5589430894308942,SP Narine,Left_Hand,West Indies,2016
SPD Smith,93.0,2495.0,1999.0,124.81240620310155,1.2481240620310154,SPD Smith,Right_Hand,India,2016
SR Watson,141.0,3880.0,2892.0,134.1632088520055,1.3416320885200552,SR Watson,Right_Hand,Australia,2016
SS Iyer,114.0,3131.0,2545.0,123.02554027504911,1.230255402750491,SS Iyer,Right_Hand,India,2016
SS Tiwary,73.0,1494.0,1291.0,115.72424477149497,1.1572424477149497,SS Tiwary,Left_Hand,India,2016
STR Binny,66.0,880.0,700.0,125.71428571428571,1.2571428571428571,STR Binny,Right_Hand,India,2016
SV Samson,162.0,4419.0,3270.0,135.1376146788991,1.3513761467889909,SV Samson,Right_Hand,India,2016
SW Billings,27.0,503.0,399.0,126.06516290726817,1.2606516290726817,SW Billings,Right_Hand,England,2016
Sachin Baby,11.0,144.0,123.0,117.07317073170731,1.170731707317073,Sachin Baby,Left_Hand,India,2016
Sandeep Sharma,25.0,54.0,73.0,73.97260273972603,0.7397260273972602,Sandeep Sharma,Right_Hand,India,2016
Shakib Al Hasan,52.0,795.0,665.0,119.54887218045114,1.1954887218045114,Shakib Al Hasan,Left_Hand,Bangladesh,2016
Swapnil Singh,9.0,51.0,46.0,110.86956521739131,1.108695652173913,Swapnil Singh,Right_Hand,India,2016
TG Southee,19.0,120.0,108.0,111.11111111111111,1.1111111111111112,TG Southee,Right_Hand,New Zealand,2016
TM Head,25.0,772.0,458.0,168.5589519650655,1.685589519650655,TM Head,Left_Hand,Australia,2016
UBT Chand,20.0,300.0,314.0,95.54140127388536,0.9554140127388535,UBT Chand,Right_Hand,India,2016
UT Khawaja,6.0,127.0,105.0,120.95238095238095,1.2095238095238094,UT Khawaja,Left_Hand,Australia,2016
UT Yadav,48.0,208.0,211.0,98.5781990521327,0.985781990521327,UT Yadav,Right_Hand,India,2016
V Kohli,244.0,8014.0,6236.0,128.51186658114176,1.2851186658114175,V Kohli,Right_Hand,India,2016
WP Saha,143.0,2934.0,2368.0,123.90202702702702,1.2390202702702702,WP Saha,Right_Hand,India,2016
YK Pathan,153.0,3222.0,2334.0,138.04627249357327,1.3804627249357326,YK Pathan,Right_Hand,India,2016
Yuvraj Singh,126.0,2754.0,2207.0,124.78477571363842,1.2478477571363842,Yuvraj Singh,Left_Hand,India,2016
Z Khan,27.0,117.0,141.0,82.97872340425532,0.8297872340425532,Z Khan,Right_Hand,India,2016
