batter,matches_played,runs_scored,balls_faced,strike_rate,average,Player_Name,Batting_Hand,Country,season
PV Tambe,6.0,18.0,39.0,46.15384615384615,0.46153846153846156,PV Tambe,Right_Hand,India,2013
Parvez Rasool,4.0,17.0,20.0,85.0,0.85,Parvez Rasool,Right_Hand,India,2013
Q de Kock,107.0,3160.0,2410.0,131.12033195020746,1.3112033195020747,Q de Kock,Left_Hand,South Africa,2013
R Ashwin,89.0,800.0,698.0,114.61318051575931,1.146131805157593,R Ashwin,Right_Hand,India,2013
R Bhatia,47.0,342.0,290.0,117.9310344827586,1.1793103448275861,R Bhatia,Right_Hand,India,2013
R Dhawan,22.0,210.0,188.0,111.70212765957446,1.1170212765957446,R Dhawan,Right_Hand,India,2013
R Dravid,82.0,2174.0,1918.0,113.34723670490095,1.1334723670490094,R Dravid,Right_Hand,India,2013
R McLaren,13.0,159.0,178.0,89.32584269662921,0.8932584269662921,R McLaren,Left_Hand,South Africa,2013
R Rampaul,7.0,51.0,52.0,98.07692307692307,0.9807692307692307,R Rampaul,Left_Hand,West Indies,2013
R Sathish,24.0,270.0,236.0,114.40677966101696,1.1440677966101696,R Sathish,Right_Hand,India,2013
R Sharma,19.0,66.0,77.0,85.71428571428571,0.8571428571428571,R Sharma,Right_Hand,India,2013
R Shukla,4.0,19.0,23.0,82.6086956521739,0.8260869565217391,R Shukla,Right_Hand,India,2013
R Vinay Kumar,42.0,310.0,289.0,107.26643598615917,1.0726643598615917,R Vinay Kumar,Right_Hand,India,2013
RA Jadeja,180.0,2959.0,2378.0,124.4322960470984,1.244322960470984,RA Jadeja,Left_Hand,India,2013
RE van der Merwe,15.0,159.0,144.0,110.41666666666667,1.1041666666666667,RE van der Merwe,Right_Hand,South Africa,2013
RG Sharma,251.0,6630.0,5183.0,127.91819409608335,1.2791819409608336,RG Sharma,Right_Hand,India,2013
RJ Harris,21.0,117.0,112.0,104.46428571428572,1.0446428571428572,RJ Harris,Right_Hand,Australia,2013
RN ten Doeschate,21.0,326.0,238.0,136.9747899159664,1.3697478991596639,RN ten Doeschate,Right_Hand,Netherlands,2013
RT Ponting,9.0,91.0,129.0,70.54263565891473,0.7054263565891473,RT Ponting,Right_Hand,Australia,2013
RV Gomez,9.0,50.0,53.0,94.33962264150944,0.9433962264150944,RV Gomez,Right_Hand,India,2013
RV Uthappa,197.0,4954.0,3927.0,126.15227909345556,1.2615227909345557,RV Uthappa,Right_Hand,India,2013
S Anirudha,12.0,136.0,121.0,112.39669421487604,1.1239669421487604,S Anirudha,Right_Hand,India,2013
S Badrinath,65.0,1441.0,1245.0,115.74297188755021,1.157429718875502,S Badrinath,Right_Hand,India,2013
S Dhawan,221.0,6769.0,5483.0,123.45431333211745,1.2345431333211745,S Dhawan,Left_Hand,India,2013
S Kaul,9.0,20.0,36.0,55.55555555555556,0.5555555555555556,S Kaul,Right_Hand,India,2013
S Nadeem,20.0,39.0,88.0,44.31818181818182,0.4431818181818182,S Nadeem,Right_Hand,India,2013
S Narwal,4.0,37.0,29.0,127.58620689655173,1.2758620689655173,S Narwal,Left_Hand,India,2013
S Sreesanth,12.0,34.0,57.0,59.64912280701754,0.5964912280701754,S Sreesanth,Right_Hand,India,2013
SE Marsh,69.0,2489.0,1913.0,130.10977522216413,1.3010977522216414,SE Marsh,Left_Hand,Australia,2013
SK Raina,200.0,5536.0,4177.0,132.53531242518554,1.3253531242518555,SK Raina,Left_Hand,India,2013
SK Trivedi,14.0,42.0,61.0,68.85245901639344,0.6885245901639344,SK Trivedi,Right_Hand,India,2013
SL Malinga,20.0,88.0,103.0,85.43689320388349,0.8543689320388349,SL Malinga,Right_Hand,Sri Lanka,2013
SMSM Senanayake,4.0,10.0,17.0,58.82352941176471,0.5882352941176471,SMSM Senanayake,Right_Hand,Sri Lanka,2013
SP Narine,106.0,1534.0,984.0,155.8943089430894,1.5589430894308942,SP Narine,Left_Hand,West Indies,2013
SPD Smith,93.0,2495.0,1999.0,124.81240620310155,1.2481240620310154,SPD Smith,Right_Hand,India,2013
SR Tendulkar,78.0,2334.0,2044.0,114.18786692759295,1.1418786692759295,SR Tendulkar,Right_Hand,India,2013
SR Watson,141.0,3880.0,2892.0,134.1632088520055,1.3416320885200552,SR Watson,Right_Hand,Australia,2013
SS Tiwary,73.0,1494.0,1291.0,115.72424477149497,1.1572424477149497,SS Tiwary,Left_Hand,India,2013
STR Binny,66.0,880.0,700.0,125.71428571428571,1.2571428571428571,STR Binny,Right_Hand,India,2013
SV Samson,162.0,4419.0,3270.0,135.1376146788991,1.3513761467889909,SV Samson,Right_Hand,India,2013
SW Tait,5.0,23.0,26.0,88.46153846153845,0.8846153846153846,SW Tait,Right_Hand,Australia,2013
Sachin Baby,11.0,144.0,123.0,117.07317073170731,1.170731707317073,Sachin Baby,Left_Hand,India,2013
Sandeep Sharma,25.0,54.0,73.0,73.97260273972603,0.7397260273972602,Sandeep Sharma,Right_Hand,India,2013
TL Suman,39.0,676.0,587.0,115.1618398637138,1.151618398637138,TL Suman,Right_Hand,India,2013
TM Dilshan,50.0,1153.0,1047.0,110.12416427889207,1.1012416427889207,TM Dilshan,Right_Hand,Sri Lanka,2013
UA Birla,1.0,7.0,15.0,46.666666666666664,0.4666666666666667,UA Birla,Right_Hand,India,2013
UBT Chand,20.0,300.0,314.0,95.54140127388536,0.9554140127388535,UBT Chand,Right_Hand,India,2013
UT Yadav,48.0,208.0,211.0,98.5781990521327,0.985781990521327,UT Yadav,Right_Hand,India,2013
V Kohli,244.0,8014.0,6236.0,128.51186658114176,1.2851186658114175,V Kohli,Right_Hand,India,2013
V Sehwag,104.0,2728.0,1833.0,148.82705946535734,1.4882705946535735,V Sehwag,Right_Hand,India,2013
WD Parnell,13.0,65.0,86.0,75.5813953488372,0.7558139534883721,WD Parnell,Left_Hand,South Africa,2013
WP Saha,143.0,2934.0,2368.0,123.90202702702702,1.2390202702702702,WP Saha,Right_Hand,India,2013
X Thalaivan Sargunam,1.0,10.0,17.0,58.82352941176471,0.5882352941176471,X Thalaivan Sargunam,Right_Hand,India,2013
YK Pathan,153.0,3222.0,2334.0,138.04627249357327,1.3804627249357326,YK Pathan,Right_Hand,India,2013
Yuvraj Singh,126.0,2754.0,2207.0,124.78477571363842,1.2478477571363842,Yuvraj Singh,Left_Hand,India,2013
