batter,matches_played,runs_scored,balls_faced,strike_rate,average,Player_Name,Batting_Hand,Country,season
BB Samantray,8.0,125.0,116.0,107.75862068965519,1.0775862068965518,BB Samantray,Right_Hand,India,2012
BJ Hodge,63.0,1400.0,1153.0,121.42237640936686,1.2142237640936686,BJ Hodge,Right_Hand,Australia,2012
Bipul Sharma,17.0,187.0,124.0,150.80645161290323,1.5080645161290323,Bipul Sharma,Left_Hand,India,2012
CA Lynn,42.0,1329.0,974.0,136.4476386036961,1.364476386036961,CA Lynn,Right_Hand,Australia,2012
CA Pujara,22.0,390.0,403.0,96.7741935483871,0.967741935483871,CA Pujara,Right_Hand,India,2012
CH Gayle,141.0,4997.0,3516.0,142.1217292377702,1.421217292377702,CH Gayle,Left_Hand,West Indies,2012
CJ Ferguson,8.0,98.0,119.0,82.35294117647058,0.8235294117647058,CJ Ferguson,Right_Hand,Australia,2012
CJ McKay,1.0,8.0,15.0,53.333333333333336,0.5333333333333333,CJ McKay,Right_Hand,Australia,2012
CL White,45.0,971.0,774.0,125.45219638242895,1.2545219638242895,CL White,Right_Hand,Australia,2012
DA Miller,123.0,2924.0,2171.0,134.68447719944726,1.3468447719944725,DA Miller,Left_Hand,South Africa,2012
DA Warner,184.0,6567.0,4849.0,135.4299855640338,1.3542998556403383,DA Warner,Left_Hand,Australia,2012
DAJ Bracewell,1.0,12.0,9.0,133.33333333333331,1.3333333333333333,DAJ Bracewell,Right_Hand,New Zealand,2012
DB Das,22.0,304.0,267.0,113.85767790262172,1.1385767790262171,DB Das,Right_Hand,India,2012
DB Ravi Teja,25.0,375.0,325.0,115.38461538461537,1.1538461538461537,DB Ravi Teja,Right_Hand,India,2012
DE Bollinger,4.0,21.0,23.0,91.30434782608695,0.9130434782608695,DE Bollinger,Left_Hand,Australia,2012
DH Yagnik,17.0,170.0,142.0,119.71830985915493,1.1971830985915493,DH Yagnik,Left_Hand,India,2012
DJ Bravo,110.0,1560.0,1247.0,125.10024057738573,1.2510024057738574,DJ Bravo,Right_Hand,West Indies,2012
DJ Harris,4.0,111.0,103.0,107.76699029126213,1.0776699029126213,DJ Harris,Right_Hand,Australia,2012
DJ Hussey,61.0,1322.0,1101.0,120.07266121707538,1.2007266121707538,DJ Hussey,Right_Hand,Australia,2012
DJ Jacobs,7.0,92.0,101.0,91.0891089108911,0.9108910891089109,DJ Jacobs,Right_Hand,South Africa,2012
DL Vettori,16.0,121.0,118.0,102.54237288135593,1.0254237288135593,DL Vettori,Left_Hand,New Zealand,2012
DPMD Jayawardene,78.0,1808.0,1522.0,118.7910643889619,1.187910643889619,DPMD Jayawardene,Right_Hand,Sri Lanka,2012
DR Smith,88.0,2385.0,1803.0,132.27953410981698,1.3227953410981697,DR Smith,Right_Hand,West Indies,2012
DS Kulkarni,20.0,104.0,113.0,92.03539823008849,0.9203539823008849,DS Kulkarni,Right_Hand,India,2012
DT Christian,41.0,460.0,408.0,112.74509803921569,1.1274509803921569,DT Christian,Right_Hand,Australia,2012
DW Steyn,33.0,167.0,163.0,102.45398773006136,1.0245398773006136,DW Steyn,Right_Hand,South Africa,2012
F du Plessis,138.0,4571.0,3435.0,133.07132459970887,1.3307132459970887,F du Plessis,Right_Hand,South Africa,2012
G Gambhir,151.0,4217.0,3524.0,119.66515323496027,1.1966515323496028,G Gambhir,Left_Hand,India,2012
GB Hogg,4.0,22.0,22.0,100.0,1.0,GB Hogg,Left_Hand,Australia,2012
GJ Maxwell,128.0,2772.0,1842.0,150.4885993485342,1.504885993485342,GJ Maxwell,Right_Hand,Australia,2012
Gurkeerat Singh,32.0,511.0,436.0,117.20183486238531,1.1720183486238531,Gurkeerat Singh,Right_Hand,India,2012
HH Gibbs,36.0,886.0,837.0,105.8542413381123,1.058542413381123,HH Gibbs,Right_Hand,South Africa,2012
HV Patel,37.0,249.0,214.0,116.35514018691589,1.1635514018691588,HV Patel,Right_Hand,India,2012
Harbhajan Singh,88.0,833.0,636.0,130.9748427672956,1.309748427672956,Harbhajan Singh,Right_Hand,India,2012
Harmeet Singh,4.0,18.0,12.0,150.0,1.5,Harmeet Singh,Left_Hand,India,2012
Harpreet Singh,8.0,123.0,119.0,103.36134453781514,1.0336134453781514,Harpreet Singh,Left_Hand,India,2012
IK Pathan,82.0,1150.0,985.0,116.75126903553299,1.16751269035533,IK Pathan,Left_Hand,India,2012
IR Jaggi,7.0,76.0,100.0,76.0,0.76,IR Jaggi,Right_Hand,India,2012
Iqbal Abdulla,13.0,88.0,86.0,102.32558139534885,1.0232558139534884,Iqbal Abdulla,Left_Hand,India,2012
J Botha,28.0,409.0,364.0,112.36263736263736,1.1236263736263736,J Botha,Right_Hand,South Africa,2012
J Syed Mohammad,5.0,29.0,27.0,107.40740740740742,1.0740740740740742,J Syed Mohammad,Left_Hand,India,2012
J Theron,4.0,10.0,13.0,76.92307692307693,0.7692307692307693,J Theron,Right_Hand,South Africa,2012
JA Morkel,67.0,975.0,712.0,136.93820224719101,1.3693820224719102,JA Morkel,Left_Hand,South Africa,2012
JD Ryder,29.0,604.0,466.0,129.6137339055794,1.296137339055794,JD Ryder,Left_Hand,New Zealand,2012
JEC Franklin,16.0,327.0,309.0,105.8252427184466,1.058252427184466,JEC Franklin,Left_Hand,New Zealand,2012
JH Kallis,95.0,2427.0,2291.0,105.93627237014405,1.0593627237014405,JH Kallis,Right_Hand,South Africa,2012
JP Duminy,75.0,2029.0,1680.0,120.77380952380952,1.2077380952380952,JP Duminy,Left_Hand,South Africa,2012
JP Faulkner,45.0,527.0,406.0,129.80295566502463,1.2980295566502462,JP Faulkner,Right_Hand,Australia,2012
K Upadhyay,2.0,12.0,9.0,133.33333333333331,1.3333333333333333,K Upadhyay,Right_Hand,India,2012
KA Pollard,168.0,3437.0,2447.0,140.45770331017573,1.4045770331017573,KA Pollard,Right_Hand,West Indies,2012
KC Sangakkara,68.0,1687.0,1424.0,118.4691011235955,1.184691011235955,KC Sangakkara,Left_Hand,Sri Lanka,2012
KD Karthik,233.0,4843.0,3687.0,131.35340385136968,1.3135340385136969,KD Karthik,Right_Hand,India,2012
KK Cooper,12.0,116.0,70.0,165.71428571428572,1.6571428571428573,KK Cooper,Right_Hand,West Indies,2012
KMDN Kulasekara,1.0,5.0,3.0,166.66666666666669,1.6666666666666667,KMDN Kulasekara,Right_Hand,Sri Lanka,2012
KP Pietersen,36.0,1001.0,758.0,132.05804749340368,1.3205804749340369,KP Pietersen,Right_Hand,South Africa,2012
LR Shukla,33.0,405.0,358.0,113.12849162011173,1.1312849162011174,LR Shukla,Right_Hand,India,2012
LRPL Taylor,54.0,1017.0,847.0,120.07083825265643,1.2007083825265643,LRPL Taylor,Right_Hand,New Zealand,2012
M Kaif,22.0,259.0,258.0,100.3875968992248,1.003875968992248,M Kaif,Right_Hand,India,2012
M Kartik,14.0,113.0,109.0,103.6697247706422,1.036697247706422,M Kartik,Left_Hand,India,2012
M Manhas,38.0,514.0,486.0,105.76131687242798,1.0576131687242798,M Manhas,Right_Hand,India,2012
M Morkel,20.0,126.0,93.0,135.48387096774192,1.3548387096774193,M Morkel,Left_Hand,South Africa,2012
M Muralitharan,9.0,20.0,30.0,66.66666666666666,0.6666666666666666,M Muralitharan,Right_Hand,Sri Lanka,2012
M Vijay,105.0,2619.0,2208.0,118.61413043478262,1.1861413043478262,M Vijay,Right_Hand,India,2012
MA Agarwal,121.0,2669.0,2081.0,128.25564632388276,1.2825564632388275,MA Agarwal,Right_Hand,India,2012
MD Mishra,17.0,237.0,213.0,111.26760563380283,1.1126760563380282,MD Mishra,Right_Hand,India,2012
MEK Hussey,58.0,1977.0,1648.0,119.96359223300972,1.1996359223300972,MEK Hussey,Left_Hand,Australia,2012
MJ Clarke,6.0,98.0,96.0,102.08333333333333,1.0208333333333333,MJ Clarke,Right_Hand,Australia,2012
MK Pandey,158.0,3859.0,3288.0,117.36618004866179,1.173661800486618,MK Pandey,Right_Hand,India,2012
MK Tiwary,83.0,1695.0,1489.0,113.83478844862324,1.1383478844862325,MK Tiwary,Right_Hand,India,2012
MM Patel,12.0,39.0,41.0,95.1219512195122,0.9512195121951219,MM Patel,Right_Hand,India,2012
MN Samuels,14.0,161.0,174.0,92.52873563218391,0.9252873563218391,MN Samuels,Right_Hand,West Indies,2012
MS Bisla,39.0,798.0,737.0,108.27679782903662,1.0827679782903663,MS Bisla,Right_Hand,India,2012
MS Dhoni,228.0,5243.0,3947.0,132.8350646060299,1.328350646060299,MS Dhoni,Right_Hand,India,2012
MS Gony,15.0,99.0,76.0,130.26315789473685,1.3026315789473684,MS Gony,Right_Hand,India,2012
Mandeep Singh,97.0,1706.0,1418.0,120.31029619181946,1.2031029619181945,Mandeep Singh,Right_Hand,India,2012
N Saini,10.0,140.0,143.0,97.9020979020979,0.9790209790209791,N Saini,Right_Hand,India,2012
NLTC Perera,30.0,424.0,326.0,130.06134969325154,1.3006134969325154,NLTC Perera,Left_Hand,Sri Lanka,2012
NV Ojha,94.0,1554.0,1360.0,114.26470588235293,1.1426470588235293,NV Ojha,Right_Hand,India,2012
OA Shah,22.0,506.0,405.0,124.93827160493827,1.2493827160493827,OA Shah,Right_Hand,England,2012
P Awana,5.0,5.0,14.0,35.714285714285715,0.35714285714285715,P Awana,Right_Hand,India,2012
P Dogra,12.0,127.0,141.0,90.0709219858156,0.900709219858156,P Dogra,Right_Hand,India,2012
P Kumar,57.0,340.0,323.0,105.26315789473684,1.0526315789473684,P Kumar,Right_Hand,India,2012
P Negi,35.0,365.0,301.0,121.26245847176081,1.212624584717608,P Negi,Left_Hand,India,2012
P Parameswaran,2.0,1.0,3.0,33.33333333333333,0.3333333333333333,P Parameswaran,Right_Hand,India,2012
PA Patel,136.0,2848.0,2442.0,116.62571662571663,1.1662571662571664,PA Patel,Left_Hand,India,2012
PA Reddy,10.0,164.0,167.0,98.20359281437125,0.9820359281437125,PA Reddy,Right_Hand,India,2012
PC Valthaty,23.0,505.0,432.0,116.89814814814814,1.1689814814814814,PC Valthaty,Right_Hand,India,2012
PP Chawla,86.0,624.0,580.0,107.58620689655172,1.0758620689655172,PP Chawla,Left_Hand,India,2012
PP Ojha,19.0,16.0,45.0,35.55555555555556,0.35555555555555557,PP Ojha,Left_Hand,India,2012
R Ashwin,89.0,800.0,698.0,114.61318051575931,1.146131805157593,R Ashwin,Right_Hand,India,2012
R Bhatia,47.0,342.0,290.0,117.9310344827586,1.1793103448275861,R Bhatia,Right_Hand,India,2012
R Dravid,82.0,2174.0,1918.0,113.34723670490095,1.1334723670490094,R Dravid,Right_Hand,India,2012
R Sharma,19.0,66.0,77.0,85.71428571428571,0.8571428571428571,R Sharma,Right_Hand,India,2012
R Vinay Kumar,42.0,310.0,289.0,107.26643598615917,1.0726643598615917,R Vinay Kumar,Right_Hand,India,2012
RA Jadeja,180.0,2959.0,2378.0,124.4322960470984,1.244322960470984,RA Jadeja,Left_Hand,India,2012
RE Levi,6.0,83.0,74.0,112.16216216216218,1.1216216216216217,RE Levi,Right_Hand,South Africa,2012
RG Sharma,251.0,6630.0,5183.0,127.91819409608335,1.2791819409608336,RG Sharma,Right_Hand,India,2012
RJ Harris,21.0,117.0,112.0,104.46428571428572,1.0446428571428572,RJ Harris,Right_Hand,Australia,2012
RJ Peterson,5.0,32.0,32.0,100.0,1.0,RJ Peterson,Left_Hand,South Africa,2012
RN ten Doeschate,21.0,326.0,238.0,136.9747899159664,1.3697478991596639,RN ten Doeschate,Right_Hand,Netherlands,2012
RP Singh,28.0,52.0,78.0,66.66666666666666,0.6666666666666666,RP Singh,Right_Hand,India,2012
RR Bhatkal,1.0,0.0,2.0,0.0,0.0,RR Bhatkal,Right_Hand,India,2012
RV Uthappa,197.0,4954.0,3927.0,126.15227909345556,1.2615227909345557,RV Uthappa,Right_Hand,India,2012
S Anirudha,12.0,136.0,121.0,112.39669421487604,1.1239669421487604,S Anirudha,Right_Hand,India,2012
S Aravind,10.0,59.0,59.0,100.0,1.0,S Aravind,Left_Hand,India,2012
S Badrinath,65.0,1441.0,1245.0,115.74297188755021,1.157429718875502,S Badrinath,Right_Hand,India,2012
S Dhawan,221.0,6769.0,5483.0,123.45431333211745,1.2345431333211745,S Dhawan,Left_Hand,India,2012
S Nadeem,20.0,39.0,88.0,44.31818181818182,0.4431818181818182,S Nadeem,Right_Hand,India,2012
SA Yadav,135.0,3594.0,2522.0,142.50594766058683,1.4250594766058684,SA Yadav,Right_Hand,India,2012
SB Jakati,5.0,28.0,30.0,93.33333333333333,0.9333333333333333,SB Jakati,Left_Hand,India,2012
SC Ganguly,56.0,1349.0,1326.0,101.73453996983409,1.0173453996983408,SC Ganguly,Left_Hand,India,2012
SD Chitnis,8.0,99.0,92.0,107.6086956521739,1.076086956521739,SD Chitnis,Right_Hand,India,2012
SE Marsh,69.0,2489.0,1913.0,130.10977522216413,1.3010977522216414,SE Marsh,Left_Hand,Australia,2012
SK Raina,200.0,5536.0,4177.0,132.53531242518554,1.3253531242518555,SK Raina,Left_Hand,India,2012
SK Trivedi,14.0,42.0,61.0,68.85245901639344,0.6885245901639344,SK Trivedi,Right_Hand,India,2012
SL Malinga,20.0,88.0,103.0,85.43689320388349,0.8543689320388349,SL Malinga,Right_Hand,Sri Lanka,2012
SP Goswami,21.0,293.0,307.0,95.43973941368078,0.9543973941368078,SP Goswami,Left_Hand,India,2012
SP Narine,106.0,1534.0,984.0,155.8943089430894,1.5589430894308942,SP Narine,Left_Hand,West Indies,2012
SPD Smith,93.0,2495.0,1999.0,124.81240620310155,1.2481240620310154,SPD Smith,Right_Hand,India,2012
SR Tendulkar,78.0,2334.0,2044.0,114.18786692759295,1.1418786692759295,SR Tendulkar,Right_Hand,India,2012
SR Watson,141.0,3880.0,2892.0,134.1632088520055,1.3416320885200552,SR Watson,Right_Hand,Australia,2012
SS Tiwary,73.0,1494.0,1291.0,115.72424477149497,1.1572424477149497,SS Tiwary,Left_Hand,India,2012
STR Binny,66.0,880.0,700.0,125.71428571428571,1.2571428571428571,STR Binny,Right_Hand,India,2012
Shakib Al Hasan,52.0,795.0,665.0,119.54887218045114,1.1954887218045114,Shakib Al Hasan,Left_Hand,Bangladesh,2012
Sunny Gupta,1.0,0.0,1.0,0.0,0.0,Sunny Gupta,Right_Hand,India,2012
TL Suman,39.0,676.0,587.0,115.1618398637138,1.151618398637138,TL Suman,Right_Hand,India,2012
TM Dilshan,50.0,1153.0,1047.0,110.12416427889207,1.1012416427889207,TM Dilshan,Right_Hand,Sri Lanka,2012
UBT Chand,20.0,300.0,314.0,95.54140127388536,0.9554140127388535,UBT Chand,Right_Hand,India,2012
UT Yadav,48.0,208.0,211.0,98.5781990521327,0.985781990521327,UT Yadav,Right_Hand,India,2012
V Kohli,244.0,8014.0,6236.0,128.51186658114176,1.2851186658114175,V Kohli,Right_Hand,India,2012
V Pratap Singh,1.0,0.0,1.0,0.0,0.0,V Pratap Singh,Right_Hand,India,2012
V Sehwag,104.0,2728.0,1833.0,148.82705946535734,1.4882705946535735,V Sehwag,Right_Hand,India,2012
VR Aaron,12.0,50.0,73.0,68.4931506849315,0.684931506849315,VR Aaron,Right_Hand,India,2012
WD Parnell,13.0,65.0,86.0,75.5813953488372,0.7558139534883721,WD Parnell,Left_Hand,South Africa,2012
WP Saha,143.0,2934.0,2368.0,123.90202702702702,1.2390202702702702,WP Saha,Right_Hand,India,2012
Y Nagar,20.0,285.0,271.0,105.1660516605166,1.051660516605166,Y Nagar,Right_Hand,India,2012
Y Venugopal Rao,52.0,985.0,865.0,113.87283236994219,1.138728323699422,Y Venugopal Rao,Right_Hand,India,2012
YK Pathan,153.0,3222.0,2334.0,138.04627249357327,1.3804627249357326,YK Pathan,Right_Hand,India,2012
Z Khan,27.0,117.0,141.0,82.97872340425532,0.8297872340425532,Z Khan,Right_Hand,India,2012
