batter,matches_played,runs_scored,balls_faced,strike_rate,average,Player_Name,Batting_Hand,Country,season
GD Phillips,8.0,65.0,55.0,118.18181818181819,1.1818181818181819,NA,NA,NA,2023
GJ Maxwell,128.0,2772.0,1842.0,150.4885993485342,1.504885993485342,GJ Maxwell,Right_Hand,Australia,2023
H Klaasen,32.0,993.0,613.0,161.99021207177816,1.6199021207177815,H Klaasen,Right_hand,NA,2023
HC Brook,11.0,190.0,159.0,119.49685534591194,1.1949685534591195,NA,NA,NA,2023
HH Pandya,128.0,2534.0,1814.0,139.69128996692393,1.3969128996692393,HH Pandya,Right_Hand,India,2023
HR Shokeen,5.0,66.0,67.0,98.50746268656717,0.9850746268656716,NA,NA,NA,2023
HV Patel,37.0,249.0,214.0,116.35514018691589,1.1635514018691588,HV Patel,Right_Hand,India,2023
Harpreet Brar,24.0,233.0,201.0,115.92039800995025,1.1592039800995024,NA,NA,NA,2023
Harpreet Singh,8.0,123.0,119.0,103.36134453781514,1.0336134453781514,Harpreet Singh,Left_Hand,India,2023
Harshit Rana,3.0,2.0,3.0,66.66666666666666,0.6666666666666666,NA,NA,NA,2023
I Sharma,21.0,57.0,71.0,80.28169014084507,0.8028169014084507,I Sharma,Right_Hand,India,2023
Ishan Kishan,99.0,2644.0,1991.0,132.79758915118032,1.3279758915118032,Ishan Kishan,Left_Hand,India,2023
JC Archer,23.0,199.0,132.0,150.75757575757575,1.5075757575757576,NA,NA,NA,2023
JC Buttler,106.0,3583.0,2519.0,142.23898372369987,1.4223898372369987,JC Buttler,Right_Hand,England,2023
JD Unadkat,27.0,197.0,170.0,115.88235294117648,1.1588235294117648,JD Unadkat,Right_Hand,India,2023
JE Root,1.0,10.0,15.0,66.66666666666666,0.6666666666666666,NA,NA,NA,2023
JJ Roy,21.0,614.0,460.0,133.47826086956522,1.3347826086956522,JJ Roy,Right_hand,NA,2023
JM Sharma,36.0,730.0,501.0,145.70858283433134,1.4570858283433135,NA,NA,NA,2023
JO Holder,27.0,259.0,217.0,119.35483870967742,1.1935483870967742,JO Holder,Right_Hand,West Indies,2023
JP Behrendorff,2.0,6.0,9.0,66.66666666666666,0.6666666666666666,NA,NA,NA,2023
JR Hazlewood,6.0,19.0,29.0,65.51724137931035,0.6551724137931034,NA,NA,NA,2023
K Gowtham,27.0,247.0,159.0,155.34591194968556,1.5534591194968554,K Gowtham,Right_hand,NA,2023
K Kartikeya,2.0,9.0,13.0,69.23076923076923,0.6923076923076923,NA,NA,NA,2023
K Rabada,28.0,206.0,207.0,99.51690821256038,0.9951690821256038,K Rabada,Left_Hand,NA,2023
KD Karthik,233.0,4843.0,3687.0,131.35340385136968,1.3135340385136969,KD Karthik,Right_Hand,India,2023
KH Pandya,107.0,1647.0,1287.0,127.97202797202797,1.2797202797202798,KH Pandya,Left_Hand,India,2023
KL Rahul,122.0,4689.0,3578.0,131.05086640581328,1.310508664058133,KL Rahul,Right_Hand,India,2023
KM Asif,1.0,0.0,2.0,0.0,0.0,KM Asif,Right_Hand,NA,2023
KM Jadhav,81.0,1208.0,1012.0,119.36758893280633,1.1936758893280632,KM Jadhav,Right_Hand,India,2023
KR Mayers,13.0,379.0,276.0,137.31884057971016,1.3731884057971016,NA,NA,NA,2023
KS Sharma,3.0,16.0,25.0,64.0,0.64,NA,NA,NA,2023
KV Sharma,39.0,351.0,306.0,114.70588235294117,1.1470588235294117,KV Sharma,Left_Hand,India,2023
Kuldeep Yadav,32.0,183.0,224.0,81.69642857142857,0.8169642857142857,Kuldeep Yadav,Left_Hand,India,2023
LS Livingstone,39.0,939.0,609.0,154.1871921182266,1.541871921182266,NA,NA,NA,2023
Lalit Yadav,21.0,305.0,301.0,101.32890365448506,1.0132890365448506,NA,NA,NA,2023
Liton Das,1.0,4.0,4.0,100.0,1.0,NA,NA,NA,2023
M Jansen,12.0,66.0,71.0,92.95774647887323,0.9295774647887324,NA,NA,NA,2023
M Markande,10.0,48.0,44.0,109.09090909090908,1.0909090909090908,M Markande,Right_hand,NA,2023
M Shahrukh Khan,37.0,553.0,413.0,133.89830508474577,1.3389830508474576,NA,NA,NA,2023
M Vohra,51.0,1083.0,863.0,125.49246813441484,1.2549246813441484,M Vohra,Right_Hand,India,2023
MA Agarwal,121.0,2669.0,2081.0,128.25564632388276,1.2825564632388275,MA Agarwal,Right_Hand,India,2023
MA Wood,3.0,12.0,10.0,120.0,1.2,NA,NA,NA,2023
MD Shanaka,3.0,26.0,26.0,100.0,1.0,NA,NA,NA,2023
MG Bracewell,4.0,58.0,49.0,118.36734693877551,1.183673469387755,NA,NA,NA,2023
MJ Santner,11.0,70.0,77.0,90.9090909090909,0.9090909090909091,NA,NA,NA,2023
MK Lomror,35.0,527.0,389.0,135.47557840616966,1.3547557840616966,NA,NA,NA,2023
MK Pandey,158.0,3859.0,3288.0,117.36618004866179,1.173661800486618,MK Pandey,Right_Hand,India,2023
MM Ali,57.0,1162.0,849.0,136.86690223792698,1.3686690223792697,NA,NA,NA,2023
MM Sharma,28.0,124.0,137.0,90.51094890510949,0.9051094890510949,MM Sharma,Right_Hand,India,2023
MP Stoinis,88.0,1866.0,1366.0,136.60322108345534,1.3660322108345535,MP Stoinis,Right_Hand,Australia,2023
MR Marsh,36.0,665.0,532.0,125.0,1.25,MR Marsh,Right_Hand,Australia,2023
MS Dhoni,228.0,5243.0,3947.0,132.8350646060299,1.328350646060299,MS Dhoni,Right_Hand,India,2023
MW Short,6.0,117.0,99.0,118.18181818181819,1.1818181818181819,NA,NA,NA,2023
Mandeep Singh,97.0,1706.0,1418.0,120.31029619181946,1.2031029619181945,Mandeep Singh,Right_Hand,India,2023
Mohammed Shami,23.0,74.0,82.0,90.2439024390244,0.9024390243902439,Mohammed Shami,Right_Hand,India,2023
Mohammed Siraj,20.0,109.0,122.0,89.34426229508196,0.8934426229508197,Mohammed Siraj,Right_hand,NA,2023
Mohit Rathee,1.0,1.0,2.0,50.0,0.5,NA,NA,NA,2023
Mohsin Khan,5.0,25.0,27.0,92.5925925925926,0.9259259259259259,NA,NA,NA,2023
Mukesh Kumar,5.0,10.0,20.0,50.0,0.5,NA,NA,NA,2023
Mustafizur Rahman,6.0,13.0,23.0,56.52173913043478,0.5652173913043478,Mustafizur Rahman,Left_Hand,Bangladesh,2023
N Jagadeesan,10.0,162.0,155.0,104.51612903225806,1.0451612903225806,NA,NA,NA,2023
N Pooran,72.0,1769.0,1143.0,154.7681539807524,1.547681539807524,N Pooran,Left_Hand,NA,2023
N Rana,101.0,2636.0,2015.0,130.81885856079404,1.3081885856079405,N Rana,Left_Hand,India,2023
N Wadhera,16.0,350.0,261.0,134.09961685823754,1.3409961685823755,NA,NA,NA,2023
NT Ellis,5.0,19.0,26.0,73.07692307692307,0.7307692307692307,NA,NA,NA,2023
Naveen-ul-Haq,4.0,18.0,26.0,69.23076923076923,0.6923076923076923,NA,NA,NA,2023
Noor Ahmad,5.0,13.0,18.0,72.22222222222221,0.7222222222222222,NA,NA,NA,2023
P Dubey,2.0,23.0,33.0,69.6969696969697,0.696969696969697,NA,NA,NA,2023
P Simran Singh,34.0,756.0,528.0,143.1818181818182,1.4318181818181819,NA,NA,NA,2023
PBB Rajapaksa,13.0,277.0,201.0,137.81094527363186,1.3781094527363185,NA,NA,NA,2023
PD Salt,21.0,653.0,385.0,169.6103896103896,1.6961038961038961,NA,NA,NA,2023
PK Garg,19.0,273.0,247.0,110.5263157894737,1.105263157894737,NA,NA,NA,2023
PN Mankad,5.0,97.0,75.0,129.33333333333331,1.2933333333333332,NA,NA,NA,2023
PP Chawla,86.0,624.0,580.0,107.58620689655172,1.0758620689655172,PP Chawla,Left_Hand,India,2023
PP Shaw,79.0,1892.0,1321.0,143.22482967448903,1.4322482967448902,NA,NA,NA,2023
PWH de Silva,14.0,72.0,80.0,90.0,0.9,NA,NA,NA,2023
Q de Kock,107.0,3160.0,2410.0,131.12033195020746,1.3112033195020747,Q de Kock,Left_Hand,South Africa,2023
R Ashwin,89.0,800.0,698.0,114.61318051575931,1.146131805157593,R Ashwin,Right_Hand,India,2023
R Dhawan,22.0,210.0,188.0,111.70212765957446,1.1170212765957446,R Dhawan,Right_Hand,India,2023
R Parag,58.0,1173.0,909.0,129.04290429042905,1.2904290429042904,R Parag,Right_hand,NA,2023
R Powell,22.0,360.0,254.0,141.73228346456693,1.4173228346456692,NA,NA,NA,2023
R Shepherd,9.0,115.0,68.0,169.11764705882354,1.6911764705882353,NA,NA,NA,2023
R Tewatia,65.0,1013.0,788.0,128.55329949238578,1.2855329949238579,R Tewatia,Left_Hand,India,2023
RA Jadeja,180.0,2959.0,2378.0,124.4322960470984,1.244322960470984,RA Jadeja,Left_Hand,India,2023
RA Tripathi,93.0,2236.0,1650.0,135.51515151515153,1.3551515151515152,RA Tripathi,Right_hand,NA,2023
RD Chahar,22.0,129.0,127.0,101.5748031496063,1.015748031496063,RD Chahar,Right_hand,NA,2023
RD Gaikwad,65.0,2380.0,1781.0,133.63279056709715,1.3363279056709714,NA,NA,NA,2023
RG Sharma,251.0,6630.0,5183.0,127.91819409608335,1.2791819409608336,RG Sharma,Right_Hand,India,2023
RK Singh,40.0,893.0,654.0,136.54434250764527,1.3654434250764527,NA,NA,NA,2023
RP Meredith,2.0,0.0,3.0,0.0,0.0,NA,NA,NA,2023
RR Rossouw,22.0,473.0,321.0,147.35202492211837,1.4735202492211839,RR Rossouw,Left_Hand,South Africa,2023
RV Patel,7.0,80.0,76.0,105.26315789473684,1.0526315789473684,NA,NA,NA,2023
Rahmanullah Gurbaz,13.0,289.0,228.0,126.75438596491229,1.2675438596491229,NA,NA,NA,2023
Rashid Khan,58.0,545.0,355.0,153.52112676056336,1.5352112676056338,Rashid Khan,Right_hand,NA,2023
Ravi Bishnoi,14.0,32.0,52.0,61.53846153846154,0.6153846153846154,NA,NA,NA,2023
S Dhawan,221.0,6769.0,5483.0,123.45431333211745,1.2345431333211745,S Dhawan,Left_Hand,India,2023
S Dube,61.0,1502.0,1077.0,139.46146703806872,1.3946146703806872,S Dube,Left_Hand,NA,2023
SA Yadav,135.0,3594.0,2522.0,142.50594766058683,1.4250594766058684,SA Yadav,Right_Hand,India,2023
SM Curran,48.0,883.0,673.0,131.2035661218425,1.312035661218425,NA,NA,NA,2023
SN Khan,36.0,585.0,456.0,128.28947368421052,1.2828947368421053,SN Khan,Right_Hand,India,2023
SN Thakur,35.0,307.0,228.0,134.64912280701756,1.3464912280701755,SN Thakur,Right_Hand,India,2023
SO Hetmyer,65.0,1243.0,854.0,145.5503512880562,1.455503512880562,NA,NA,NA,2023
SP Narine,106.0,1534.0,984.0,155.8943089430894,1.5589430894308942,SP Narine,Left_Hand,West Indies,2023
SS Prabhudessai,10.0,126.0,113.0,111.50442477876106,1.1150442477876106,NA,NA,NA,2023
SV Samson,162.0,4419.0,3270.0,135.1376146788991,1.3513761467889909,SV Samson,Right_Hand,India,2023
Sandeep Sharma,25.0,54.0,73.0,73.97260273972603,0.7397260273972602,Sandeep Sharma,Right_Hand,India,2023
Sanvir Singh,5.0,25.0,22.0,113.63636363636364,1.1363636363636365,NA,NA,NA,2023
Shahbaz Ahmed,37.0,536.0,467.0,114.77516059957173,1.1477516059957173,NA,NA,NA,2023
Shubman Gill,99.0,3216.0,2432.0,132.23684210526315,1.3223684210526316,NA,NA,NA,2023
Sikandar Raza,9.0,182.0,143.0,127.27272727272727,1.2727272727272727,NA,NA,NA,2023
Swapnil Singh,9.0,51.0,46.0,110.86956521739131,1.108695652173913,Swapnil Singh,Right_Hand,India,2023
T Stubbs,17.0,405.0,239.0,169.4560669456067,1.6945606694560669,NA,NA,NA,2023
TA Boult,22.0,83.0,82.0,101.21951219512195,1.0121951219512195,TA Boult,Right_Hand,New Zealand,2023
TH David,35.0,659.0,417.0,158.0335731414868,1.580335731414868,NA,NA,NA,2023
TU Deshpande,4.0,21.0,15.0,140.0,1.4,NA,NA,NA,2023
Tilak Varma,38.0,1156.0,830.0,139.27710843373492,1.3927710843373493,NA,NA,NA,2023
UT Yadav,48.0,208.0,211.0,98.5781990521327,0.985781990521327,UT Yadav,Right_Hand,India,2023
Umran Malik,5.0,23.0,16.0,143.75,1.4375,NA,NA,NA,2023
V Kohli,244.0,8014.0,6236.0,128.51186658114176,1.2851186658114175,V Kohli,Right_Hand,India,2023
V Shankar,58.0,1115.0,890.0,125.2808988764045,1.252808988764045,V Shankar,Right_Hand,India,2023
VG Arora,7.0,9.0,17.0,52.94117647058824,0.5294117647058824,NA,NA,NA,2023
VR Iyer,49.0,1326.0,1000.0,132.6,1.326,NA,NA,NA,2023
Vijaykumar Vyshak,4.0,14.0,13.0,107.6923076923077,1.0769230769230769,NA,NA,NA,2023
Vishnu Vinod,6.0,56.0,58.0,96.55172413793103,0.9655172413793104,Vishnu Vinod,Right_hand,NA,2023
Vivrant Sharma,1.0,69.0,49.0,140.81632653061226,1.4081632653061225,NA,NA,NA,2023
WD Parnell,13.0,65.0,86.0,75.5813953488372,0.7558139534883721,WD Parnell,Left_Hand,South Africa,2023
WP Saha,143.0,2934.0,2368.0,123.90202702702702,1.2390202702702702,WP Saha,Right_Hand,India,2023
Washington Sundar,38.0,378.0,341.0,110.85043988269794,1.1085043988269794,Washington Sundar,Left_Hand,NA,2023
YBK Jaiswal,52.0,1607.0,1095.0,146.7579908675799,1.467579908675799,NA,NA,NA,2023
YV Dhull,3.0,16.0,23.0,69.56521739130434,0.6956521739130435,NA,NA,NA,2023
Yudhvir Singh,4.0,22.0,16.0,137.5,1.375,NA,NA,NA,2023
